LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,linkCost
175,45,0,85,0,24,1
176,45,0,5,0,18,1
177,46,0,47,0,21,1
178,46,0,45,0,13,1
179,46,0,86,0,40,1
180,46,0,6,0,41,1
181,47,0,48,0,39,1
182,47,0,46,0,4,1
183,47,0,87,0,45,1
184,47,0,7,0,39,1
185,48,0,49,0,4,1
186,48,0,47,0,6,1
187,48,0,88,0,9,1
188,48,0,8,0,18,1
189,49,0,50,0,45,1
190,49,0,48,0,1,1
191,49,0,89,0,16,1
192,49,0,9,0,33,1
193,50,0,51,0,33,1
194,50,0,49,0,44,1
195,50,0,90,0,23,1
196,50,0,10,0,39,1
197,51,0,52,0,14,1
198,51,0,50,0,1,1
199,51,0,91,0,1,1
200,51,0,11,0,37,1
201,52,0,53,0,3,1
202,52,0,51,0,39,1
203,52,0,92,0,34,1
204,52,0,12,0,18,1
205,53,0,54,0,41,1
206,53,0,52,0,48,1
207,53,0,93,0,40,1
208,53,0,13,0,43,1
209,54,0,55,0,17,1
210,54,0,53,0,49,1
211,54,0,94,0,14,1
212,54,0,14,0,14,1
213,55,0,56,0,43,1
214,55,0,54,0,17,1
215,55,0,95,0,43,1
216,55,0,15,0,44,1
217,56,0,57,0,49,1
218,56,0,55,0,28,1
219,56,0,96,0,39,1
220,56,0,16,0,31,1
221,57,0,58,0,36,1
222,57,0,56,0,28,1
223,57,0,97,0,21,1
224,57,0,17,0,19,1
225,58,0,59,0,13,1
226,58,0,57,0,7,1
227,58,0,98,0,28,1
228,58,0,18,0,33,1
229,59,0,60,0,13,1
230,59,0,58,0,3,1
231,59,0,99,0,13,1
232,59,0,19,0,21,1
233,60,0,61,0,36,1
234,60,0,59,0,38,1
235,60,0,100,0,25,1
236,60,0,20,0,21,1
237,61,0,62,0,40,1
238,61,0,60,0,23,1
239,61,0,101,0,7,1
240,61,0,21,0,45,1
241,62,0,63,0,17,1
242,62,0,61,0,21,1
243,62,0,102,0,35,1
244,62,0,22,0,46,1
245,63,0,64,0,19,1
246,63,0,62,0,43,1
247,63,0,103,0,37,1
248,63,0,23,0,36,1
249,64,0,65,0,36,1
250,64,0,63,0,23,1
251,64,0,104,0,36,1
252,64,0,24,0,25,1
253,65,0,66,0,40,1
254,65,0,64,0,8,1
255,65,0,105,0,27,1
256,65,0,25,0,15,1
257,66,0,67,0,41,1
258,66,0,65,0,46,1
259,66,0,106,0,30,1
260,66,0,26,0,49,1
261,67,0,68,0,49,1
262,67,0,66,0,34,1
263,67,0,107,0,18,1
264,67,0,27,0,20,1
265,68,0,69,0,10,1
266,68,0,67,0,16,1
267,68,0,108,0,45,1
268,68,0,28,0,34,1
269,69,0,70,0,46,1
270,69,0,68,0,48,1
271,69,0,109,0,17,1
272,69,0,29,0,33,1
273,70,0,71,0,13,1
274,70,0,69,0,15,1
275,70,0,110,0,34,1
276,70,0,30,0,30,1
277,71,0,72,0,38,1
278,71,0,70,0,7,1
279,71,0,111,0,3,1
280,71,0,31,0,32,1
281,72,0,73,0,41,1
282,72,0,71,0,34,1
283,72,0,112,0,30,1
284,72,0,32,0,6,1
285,73,0,74,0,18,1
286,73,0,72,0,11,1
287,73,0,113,0,32,1
288,73,0,33,0,26,1
289,74,0,75,0,11,1
290,74,0,73,0,22,1
291,74,0,114,0,5,1
292,74,0,34,0,9,1
293,75,0,76,0,34,1
294,75,0,74,0,29,1
295,75,0,115,0,11,1
296,75,0,35,0,3,1
297,76,0,77,0,45,1
298,76,0,75,0,20,1
299,76,0,116,0,12,1
300,76,0,36,0,37,1
301,77,0,78,0,24,1
302,77,0,76,0,10,1
303,77,0,117,0,48,1
304,77,0,37,0,5,1
305,78,0,79,0,38,1
306,78,0,77,0,20,1
307,78,0,118,0,16,1
308,78,0,38,0,2,1
309,79,0,80,0,44,1
310,79,0,78,0,11,1
311,79,0,119,0,46,1
312,79,0,39,0,38,1
313,80,0,79,0,3,1
314,80,0,120,0,32,1
315,80,0,40,0,40,1
316,81,0,82,0,29,1
317,81,0,121,0,36,1
318,81,0,41,0,23,1
319,82,0,83,0,48,1
320,82,0,81,0,25,1
321,82,0,122,0,39,1
322,82,0,42,0,28,1
323,83,0,84,0,45,1
324,83,0,82,0,33,1
325,83,0,123,0,43,1
326,83,0,43,0,31,1
327,84,0,85,0,27,1
328,84,0,83,0,42,1
329,84,0,124,0,15,1
330,84,0,44,0,29,1
331,85,0,86,0,42,1
332,85,0,84,0,4,1
333,85,0,125,0,46,1
334,85,0,45,0,48,1
335,86,0,87,0,34,1
336,86,0,85,0,21,1
337,86,0,126,0,42,1
338,86,0,46,0,31,1
339,87,0,88,0,42,1
340,87,0,86,0,26,1
341,87,0,127,0,3,1
342,87,0,47,0,25,1
343,88,0,89,0,34,1
344,88,0,87,0,8,1
345,88,0,128,0,44,1
346,88,0,48,0,49,1
347,89,0,90,0,11,1
348,89,0,88,0,15,1
349,89,0,129,0,27,1
350,89,0,49,0,15,1
351,90,0,91,0,39,1
352,90,0,89,0,23,1
353,90,0,130,0,4,1
354,90,0,50,0,8,1
355,91,0,92,0,46,1
356,91,0,90,0,33,1
357,91,0,131,0,35,1
358,91,0,51,0,37,1
359,92,0,93,0,36,1
360,92,0,91,0,23,1
361,92,0,132,0,17,1
362,92,0,52,0,36,1
363,93,0,94,0,5,1
364,93,0,92,0,18,1
365,93,0,133,0,7,1
366,93,0,53,0,42,1
367,94,0,95,0,6,1
368,94,0,93,0,47,1
369,94,0,134,0,26,1
370,94,0,54,0,5,1
371,95,0,96,0,29,1
372,95,0,94,0,1,1
373,95,0,135,0,15,1
374,95,0,55,0,37,1
375,96,0,97,0,37,1
376,96,0,95,0,2,1
377,96,0,136,0,15,1
378,96,0,56,0,13,1
379,97,0,98,0,3,1
380,97,0,96,0,24,1
381,97,0,137,0,47,1
382,97,0,57,0,14,1
383,98,0,99,0,19,1
384,98,0,97,0,24,1
385,98,0,138,0,29,1
386,98,0,58,0,18,1
387,99,0,100,0,4,1
388,99,0,98,0,20,1
389,99,0,139,0,9,1
390,99,0,59,0,5,1
391,100,0,101,0,39,1
392,100,0,99,0,16,1
393,100,0,140,0,26,1
394,100,0,60,0,43,1
395,101,0,102,0,9,1
396,101,0,100,0,16,1
397,101,0,141,0,34,1
398,101,0,61,0,35,1
399,102,0,103,0,49,1
400,102,0,101,0,49,1
401,102,0,142,0,39,1
402,102,0,62,0,40,1
403,103,0,104,0,44,1
404,103,0,102,0,16,1
405,103,0,143,0,38,1
406,103,0,63,0,20,1
407,104,0,105,0,39,1
408,104,0,103,0,18,1
409,104,0,144,0,38,1
410,104,0,64,0,4,1
411,105,0,106,0,7,1
412,105,0,104,0,3,1
413,105,0,145,0,12,1
414,105,0,65,0,7,1
415,106,0,107,0,10,1
416,106,0,105,0,22,1
417,106,0,146,0,41,1
418,106,0,66,0,9,1
419,107,0,108,0,26,1
420,107,0,106,0,22,1
421,107,0,147,0,43,1
422,107,0,67,0,26,1
423,108,0,109,0,31,1
424,108,0,107,0,8,1
425,108,0,148,0,44,1
426,108,0,68,0,27,1
427,109,0,110,0,27,1
428,109,0,108,0,31,1
429,109,0,149,0,35,1
430,109,0,69,0,39,1
431,110,0,111,0,17,1
432,110,0,109,0,4,1
433,110,0,150,0,41,1
434,110,0,70,0,15,1
435,111,0,112,0,30,1
436,111,0,110,0,35,1
437,111,0,151,0,32,1
438,111,0,71,0,4,1
439,112,0,113,0,2,1
440,112,0,111,0,33,1
441,112,0,152,0,29,1
442,112,0,72,0,21,1
443,113,0,114,0,10,1
444,113,0,112,0,35,1
445,113,0,153,0,26,1
446,113,0,73,0,33,1
447,114,0,115,0,16,1
448,114,0,113,0,20,1
449,114,0,154,0,39,1
450,114,0,74,0,21,1
451,115,0,116,0,10,1
452,115,0,114,0,20,1
453,115,0,155,0,36,1
454,115,0,75,0,7,1
455,116,0,117,0,26,1
456,116,0,115,0,1,1
457,116,0,156,0,27,1
458,116,0,76,0,3,1
459,117,0,118,0,23,1
460,117,0,116,0,3,1
461,117,0,157,0,33,1
462,117,0,77,0,44,1
463,118,0,119,0,11,1
464,118,0,117,0,26,1
465,118,0,158,0,25,1
466,118,0,78,0,33,1
467,119,0,120,0,31,1
468,119,0,118,0,30,1
469,119,0,159,0,47,1
470,119,0,79,0,16,1
471,120,0,119,0,3,1
472,120,0,160,0,3,1
473,120,0,80,0,15,1
474,121,0,122,0,7,1
475,121,0,161,0,33,1
476,121,0,81,0,12,1
477,122,0,123,0,47,1
478,122,0,121,0,14,1
479,122,0,162,0,8,1
480,122,0,82,0,16,1
481,123,0,124,0,20,1
482,123,0,122,0,38,1
483,123,0,163,0,22,1
484,123,0,83,0,37,1
485,124,0,125,0,10,1
486,124,0,123,0,11,1
487,124,0,164,0,48,1
488,124,0,84,0,18,1
489,125,0,126,0,14,1
490,125,0,124,0,14,1
491,125,0,165,0,34,1
492,125,0,85,0,1,1
493,126,0,127,0,32,1
494,126,0,125,0,41,1
495,126,0,166,0,19,1
496,126,0,86,0,4,1
497,127,0,128,0,1,1
498,127,0,126,0,40,1
499,127,0,167,0,39,1
500,127,0,87,0,28,1
501,128,0,129,0,44,1
502,128,0,127,0,38,1
503,128,0,168,0,25,1
504,128,0,88,0,25,1
505,129,0,130,0,31,1
506,129,0,128,0,43,1
507,129,0,169,0,22,1
508,129,0,89,0,4,1
509,130,0,131,0,45,1
510,130,0,129,0,21,1
511,130,0,170,0,19,1
512,130,0,90,0,39,1
513,131,0,132,0,20,1
514,131,0,130,0,13,1
515,131,0,171,0,3,1
516,131,0,91,0,2,1
517,132,0,133,0,31,1
518,132,0,131,0,23,1
519,132,0,172,0,29,1
520,132,0,92,0,29,1
521,133,0,134,0,20,1
522,133,0,132,0,29,1
523,133,0,173,0,29,1
524,133,0,93,0,11,1
525,134,0,135,0,35,1
526,134,0,133,0,12,1
527,134,0,174,0,22,1
528,134,0,94,0,48,1
529,135,0,136,0,47,1
530,135,0,134,0,48,1
531,135,0,175,0,46,1
532,135,0,95,0,35,1
533,136,0,137,0,18,1
534,136,0,135,0,13,1
535,136,0,176,0,14,1
536,136,0,96,0,20,1
537,137,0,138,0,16,1
538,137,0,136,0,49,1
539,137,0,177,0,8,1
540,137,0,97,0,9,1
541,138,0,139,0,29,1
542,138,0,137,0,28,1
543,138,0,178,0,6,1
544,138,0,98,0,11,1
545,139,0,140,0,22,1
546,139,0,138,0,37,1
547,139,0,179,0,26,1
548,139,0,99,0,11,1
549,140,0,141,0,42,1
550,140,0,139,0,15,1
551,140,0,180,0,22,1
552,140,0,100,0,28,1
553,141,0,142,0,48,1
554,141,0,140,0,47,1
555,141,0,181,0,22,1
556,141,0,101,0,32,1
557,142,0,143,0,33,1
558,142,0,141,0,19,1
559,142,0,182,0,8,1
560,142,0,102,0,6,1
561,143,0,144,0,19,1
562,143,0,142,0,22,1
563,143,0,183,0,12,1
564,143,0,103,0,3,1
565,144,0,145,0,30,1
566,144,0,143,0,24,1
567,144,0,184,0,49,1
568,144,0,104,0,20,1
569,145,0,146,0,29,1
570,145,0,144,0,49,1
571,145,0,185,0,30,1
572,145,0,105,0,5,1
573,146,0,147,0,40,1
574,146,0,145,0,8,1
575,146,0,186,0,21,1
576,146,0,106,0,7,1
577,147,0,148,0,22,1
578,147,0,146,0,45,1
579,147,0,187,0,22,1
580,147,0,107,0,18,1
581,148,0,149,0,3,1
582,148,0,147,0,32,1
583,148,0,188,0,26,1
584,148,0,108,0,36,1
585,149,0,150,0,10,1
586,149,0,148,0,26,1
587,149,0,189,0,44,1
588,149,0,109,0,36,1
589,150,0,151,0,44,1
590,150,0,149,0,26,1
591,150,0,190,0,3,1
592,150,0,110,0,31,1
593,151,0,152,0,21,1
594,151,0,150,0,27,1
595,151,0,191,0,46,1
596,151,0,111,0,18,1
597,152,0,153,0,15,1
598,152,0,151,0,36,1
599,152,0,192,0,24,1
600,152,0,112,0,22,1
601,153,0,154,0,24,1
602,153,0,152,0,3,1
603,153,0,193,0,16,1
604,153,0,113,0,13,1
605,154,0,155,0,6,1
606,154,0,153,0,6,1
607,154,0,194,0,46,1
608,154,0,114,0,44,1
609,155,0,156,0,7,1
610,155,0,154,0,19,1
611,155,0,195,0,15,1
612,155,0,115,0,24,1
613,156,0,157,0,47,1
614,156,0,155,0,32,1
615,156,0,196,0,27,1
616,156,0,116,0,3,1
617,157,0,158,0,48,1
618,157,0,156,0,11,1
619,157,0,197,0,44,1
620,157,0,117,0,40,1
621,158,0,159,0,30,1
622,158,0,157,0,16,1
623,158,0,198,0,9,1
624,158,0,118,0,24,1
625,159,0,160,0,45,1
626,159,0,158,0,49,1
627,159,0,199,0,49,1
628,159,0,119,0,11,1
629,160,0,159,0,37,1
630,160,0,200,0,45,1
631,160,0,120,0,38,1
632,161,0,162,0,48,1
633,161,0,201,0,40,1
634,161,0,121,0,41,1
635,162,0,163,0,28,1
636,162,0,161,0,30,1
637,162,0,202,0,48,1
638,162,0,122,0,14,1
639,163,0,164,0,44,1
640,163,0,162,0,21,1
641,163,0,203,0,46,1
642,163,0,123,0,48,1
643,164,0,165,0,19,1
644,164,0,163,0,36,1
645,164,0,204,0,5,1
646,164,0,124,0,3,1
647,165,0,166,0,44,1
648,165,0,164,0,34,1
649,165,0,205,0,46,1
650,165,0,125,0,33,1
651,166,0,167,0,27,1
652,166,0,165,0,42,1
653,166,0,206,0,11,1
654,166,0,126,0,29,1
655,167,0,168,0,9,1
656,167,0,166,0,31,1
657,167,0,207,0,17,1
658,167,0,127,0,11,1
659,168,0,169,0,18,1
660,168,0,167,0,7,1
661,168,0,208,0,20,1
662,168,0,128,0,43,1
663,169,0,170,0,11,1
664,169,0,168,0,33,1
665,169,0,209,0,1,1
666,169,0,129,0,24,1
667,170,0,171,0,22,1
668,170,0,169,0,19,1
669,170,0,210,0,22,1
670,170,0,130,0,19,1
671,171,0,172,0,12,1
672,171,0,170,0,20,1
673,171,0,211,0,49,1
674,171,0,131,0,27,1
675,172,0,173,0,5,1
676,172,0,171,0,34,1
677,172,0,212,0,23,1
678,172,0,132,0,21,1
679,173,0,174,0,46,1
680,173,0,172,0,21,1
681,173,0,213,0,25,1
682,173,0,133,0,22,1
683,174,0,175,0,28,1
684,174,0,173,0,21,1
685,174,0,214,0,5,1
686,174,0,134,0,10,1
687,175,0,176,0,34,1
688,175,0,174,0,4,1
689,175,0,215,0,6,1
690,175,0,135,0,16,1
691,176,0,177,0,14,1
692,176,0,175,0,14,1
693,176,0,216,0,27,1
694,176,0,136,0,42,1
695,177,0,178,0,41,1
696,177,0,176,0,1,1
697,177,0,217,0,28,1
698,177,0,137,0,3,1
699,178,0,179,0,18,1
700,178,0,177,0,12,1
701,178,0,218,0,45,1
702,178,0,138,0,3,1
703,179,0,180,0,6,1
704,179,0,178,0,30,1
705,179,0,219,0,28,1
706,179,0,139,0,30,1
707,180,0,181,0,21,1
708,180,0,179,0,8,1
709,180,0,220,0,22,1
710,180,0,140,0,44,1
711,181,0,182,0,25,1
712,181,0,180,0,38,1
713,181,0,221,0,15,1
714,181,0,141,0,23,1
715,182,0,183,0,37,1
716,182,0,181,0,42,1
717,182,0,222,0,21,1
718,182,0,142,0,19,1
719,183,0,184,0,41,1
720,183,0,182,0,25,1
721,183,0,223,0,48,1
722,183,0,143,0,45,1
723,184,0,185,0,41,1
724,184,0,183,0,1,1
725,184,0,224,0,18,1
726,184,0,144,0,18,1
727,185,0,186,0,48,1
728,185,0,184,0,26,1
729,185,0,225,0,24,1
730,185,0,145,0,3,1
731,186,0,187,0,34,1
732,186,0,185,0,28,1
733,186,0,226,0,10,1
734,186,0,146,0,10,1
735,187,0,188,0,30,1
736,187,0,186,0,27,1
737,187,0,227,0,29,1
738,187,0,147,0,33,1
739,188,0,189,0,27,1
740,188,0,187,0,47,1
741,188,0,228,0,40,1
742,188,0,148,0,6,1
743,189,0,190,0,33,1
744,189,0,188,0,3,1
745,189,0,229,0,42,1
746,189,0,149,0,34,1
747,190,0,191,0,36,1
748,190,0,189,0,34,1
749,190,0,230,0,23,1
750,190,0,150,0,7,1
751,191,0,192,0,2,1
752,191,0,190,0,47,1
753,191,0,231,0,38,1
754,191,0,151,0,22,1
755,192,0,193,0,42,1
756,192,0,191,0,5,1
757,192,0,232,0,7,1
758,192,0,152,0,9,1
759,193,0,194,0,7,1
760,193,0,192,0,49,1
761,193,0,233,0,48,1
762,193,0,153,0,7,1
763,194,0,195,0,31,1
764,194,0,193,0,2,1
765,194,0,234,0,38,1
766,194,0,154,0,30,1
767,195,0,196,0,29,1
768,195,0,194,0,13,1
769,195,0,235,0,25,1
770,195,0,155,0,26,1
771,196,0,197,0,47,1
772,196,0,195,0,3,1
773,196,0,236,0,12,1
774,196,0,156,0,15,1
775,197,0,198,0,37,1
776,197,0,196,0,44,1
777,197,0,237,0,20,1
778,197,0,157,0,4,1
779,198,0,199,0,5,1
780,198,0,197,0,23,1
781,198,0,238,0,42,1
782,198,0,158,0,48,1
783,199,0,200,0,11,1
784,199,0,198,0,37,1
785,199,0,239,0,16,1
786,199,0,159,0,32,1
787,200,0,199,0,2,1
788,200,0,240,0,43,1
789,200,0,160,0,39,1
790,201,0,202,0,30,1
791,201,0,241,0,13,1
792,201,0,161,0,48,1
793,202,0,203,0,30,1
794,202,0,201,0,17,1
795,202,0,242,0,22,1
796,202,0,162,0,22,1
797,203,0,204,0,21,1
798,203,0,202,0,39,1
799,203,0,243,0,47,1
800,203,0,163,0,24,1
801,204,0,205,0,18,1
802,204,0,203,0,42,1
803,204,0,244,0,31,1
804,204,0,164,0,1,1
805,205,0,206,0,39,1
806,205,0,204,0,35,1
807,205,0,245,0,27,1
808,205,0,165,0,39,1
809,206,0,207,0,8,1
810,206,0,205,0,38,1
811,206,0,246,0,30,1
812,206,0,166,0,27,1
813,207,0,208,0,21,1
814,207,0,206,0,45,1
815,207,0,247,0,46,1
816,207,0,167,0,42,1
817,208,0,209,0,36,1
818,208,0,207,0,20,1
819,208,0,248,0,13,1
820,208,0,168,0,37,1
821,209,0,210,0,26,1
822,209,0,208,0,49,1
823,209,0,249,0,46,1
824,209,0,169,0,34,1
825,210,0,211,0,28,1
826,210,0,209,0,13,1
827,210,0,250,0,41,1
828,210,0,170,0,41,1
829,211,0,212,0,49,1
830,211,0,210,0,1,1
831,211,0,251,0,8,1
832,211,0,171,0,48,1
833,212,0,213,0,7,1
834,212,0,211,0,6,1
835,212,0,252,0,23,1
836,212,0,172,0,29,1
837,213,0,214,0,42,1
838,213,0,212,0,14,1
839,213,0,253,0,42,1
840,213,0,173,0,7,1
841,214,0,215,0,30,1
842,214,0,213,0,23,1
843,214,0,254,0,39,1
844,214,0,174,0,22,1
845,215,0,216,0,3,1
846,215,0,214,0,32,1
847,215,0,255,0,4,1
848,215,0,175,0,14,1
849,216,0,217,0,39,1
850,216,0,215,0,29,1
851,216,0,256,0,8,1
852,216,0,176,0,4,1
853,217,0,218,0,46,1
854,217,0,216,0,29,1
855,217,0,257,0,5,1
856,217,0,177,0,47,1
857,218,0,219,0,5,1
858,218,0,217,0,33,1
859,218,0,258,0,27,1
860,218,0,178,0,39,1
861,219,0,220,0,23,1
862,219,0,218,0,38,1
863,219,0,259,0,37,1
864,219,0,179,0,8,1
865,220,0,221,0,19,1
866,220,0,219,0,37,1
867,220,0,260,0,6,1
868,220,0,180,0,33,1
869,221,0,222,0,12,1
870,221,0,220,0,26,1
871,221,0,261,0,13,1
872,221,0,181,0,17,1
873,222,0,223,0,10,1
874,222,0,221,0,12,1
875,222,0,262,0,35,1
876,222,0,182,0,9,1
877,223,0,224,0,44,1
878,223,0,222,0,1,1
879,223,0,263,0,34,1
880,223,0,183,0,39,1
881,224,0,225,0,34,1
882,224,0,223,0,23,1
883,224,0,264,0,4,1
884,224,0,184,0,1,1
885,225,0,226,0,8,1
886,225,0,224,0,26,1
887,225,0,265,0,48,1
888,225,0,185,0,31,1
889,226,0,227,0,15,1
890,226,0,225,0,19,1
891,226,0,266,0,23,1
892,226,0,186,0,48,1
893,227,0,228,0,12,1
894,227,0,226,0,12,1
895,227,0,267,0,23,1
896,227,0,187,0,47,1
897,228,0,229,0,48,1
898,228,0,227,0,22,1
899,228,0,268,0,42,1
900,228,0,188,0,16,1
901,229,0,230,0,30,1
902,229,0,228,0,38,1
903,229,0,269,0,7,1
904,229,0,189,0,12,1
905,230,0,231,0,13,1
906,230,0,229,0,18,1
907,230,0,270,0,48,1
908,230,0,190,0,4,1
909,231,0,232,0,36,1
910,231,0,230,0,40,1
911,231,0,271,0,47,1
912,231,0,191,0,49,1
913,232,0,233,0,2,1
914,232,0,231,0,4,1
915,232,0,272,0,2,1
916,232,0,192,0,48,1
917,233,0,234,0,23,1
918,233,0,232,0,5,1
919,233,0,273,0,6,1
920,233,0,193,0,1,1
921,234,0,235,0,13,1
922,234,0,233,0,9,1
923,234,0,274,0,27,1
924,234,0,194,0,4,1
925,235,0,236,0,35,1
926,235,0,234,0,13,1
927,235,0,275,0,15,1
928,235,0,195,0,44,1
929,236,0,237,0,11,1
930,236,0,235,0,39,1
931,236,0,276,0,41,1
932,236,0,196,0,17,1
933,237,0,238,0,48,1
934,237,0,236,0,21,1
935,237,0,277,0,42,1
936,237,0,197,0,41,1
937,238,0,239,0,6,1
938,238,0,237,0,26,1
939,238,0,278,0,5,1
940,238,0,198,0,32,1
941,239,0,240,0,38,1
942,239,0,238,0,31,1
943,239,0,279,0,29,1
944,239,0,199,0,24,1
945,240,0,239,0,47,1
946,240,0,280,0,4,1
947,240,0,200,0,12,1
948,241,0,242,0,47,1
949,241,0,281,0,44,1
950,241,0,201,0,13,1
951,242,0,243,0,43,1
952,242,0,241,0,36,1
953,242,0,282,0,8,1
954,242,0,202,0,14,1
955,243,0,244,0,23,1
956,243,0,242,0,36,1
957,243,0,283,0,2,1
958,243,0,203,0,14,1
959,244,0,245,0,4,1
960,244,0,243,0,27,1
961,244,0,284,0,12,1
962,244,0,204,0,10,1
963,245,0,246,0,30,1
964,245,0,244,0,35,1
965,245,0,285,0,32,1
966,245,0,205,0,36,1
967,246,0,247,0,17,1
968,246,0,245,0,7,1
969,246,0,286,0,25,1
970,246,0,206,0,16,1
971,247,0,248,0,48,1
972,247,0,246,0,39,1
973,247,0,287,0,23,1
974,247,0,207,0,9,1
975,248,0,249,0,19,1
976,248,0,247,0,17,1
977,248,0,288,0,35,1
978,248,0,208,0,32,1
979,249,0,250,0,26,1
980,249,0,248,0,22,1
981,249,0,289,0,15,1
982,249,0,209,0,27,1
983,250,0,251,0,47,1
984,250,0,249,0,37,1
985,250,0,290,0,47,1
986,250,0,210,0,39,1
987,251,0,252,0,2,1
988,251,0,250,0,48,1
989,251,0,291,0,15,1
990,251,0,211,0,41,1
991,252,0,253,0,3,1
992,252,0,251,0,48,1
