LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,linkCost
175,33,0,34,0,39,2
176,33,0,32,0,8,1
177,33,0,113,0,28,2
178,34,0,35,0,9,2
179,34,0,33,0,21,2
180,34,0,114,0,18,2
181,35,0,36,0,48,2
182,35,0,34,0,4,1
183,35,0,115,0,15,3
184,36,0,37,0,48,1
185,36,0,35,0,17,1
186,36,0,116,0,22,2
187,37,0,38,0,14,1
188,37,0,36,0,35,2
189,37,0,117,0,33,3
190,38,0,39,0,40,2
191,38,0,37,0,37,2
192,38,0,118,0,6,2
193,39,0,40,0,48,1
194,39,0,38,0,48,1
195,39,0,119,0,18,3
196,40,0,41,0,3,1
197,40,0,39,0,10,1
198,40,0,120,0,23,3
199,41,0,42,0,9,1
200,41,0,40,0,20,1
201,41,0,121,0,18,3
202,42,0,43,0,47,2
203,42,0,41,0,45,1
204,42,0,122,0,39,3
205,43,0,44,0,44,1
206,43,0,42,0,40,1
207,43,0,123,0,16,3
208,44,0,45,0,37,2
209,44,0,43,0,8,2
210,44,0,124,0,2,2
211,45,0,46,0,35,2
212,45,0,44,0,35,2
213,45,0,125,0,46,3
214,46,0,47,0,30,2
215,46,0,45,0,28,2
216,46,0,126,0,3,3
217,47,0,48,0,40,2
218,47,0,46,0,38,2
219,47,0,127,0,22,2
220,48,0,49,0,25,2
221,48,0,47,0,1,1
222,48,0,128,0,36,3
223,49,0,50,0,31,1
224,49,0,48,0,9,2
225,49,0,129,0,17,3
226,50,0,51,0,49,1
227,50,0,49,0,17,1
228,50,0,130,0,38,3
229,51,0,52,0,34,1
230,51,0,50,0,14,2
231,51,0,131,0,26,2
232,52,0,53,0,31,2
233,52,0,51,0,46,1
234,52,0,132,0,22,2
235,53,0,54,0,14,1
236,53,0,52,0,1,2
237,53,0,133,0,40,2
238,54,0,55,0,13,1
239,54,0,53,0,27,2
240,54,0,134,0,19,2
241,55,0,56,0,1,2
242,55,0,54,0,47,2
243,55,0,135,0,48,3
244,56,0,57,0,43,1
245,56,0,55,0,45,2
246,56,0,136,0,13,3
247,57,0,58,0,17,2
248,57,0,56,0,10,2
249,57,0,137,0,17,2
250,58,0,59,0,12,2
251,58,0,57,0,39,1
252,58,0,138,0,19,2
253,59,0,60,0,30,1
254,59,0,58,0,30,1
255,59,0,139,0,1,3
256,60,0,61,0,20,2
257,60,0,59,0,22,1
258,60,0,140,0,11,3
259,61,0,62,0,32,2
260,61,0,60,0,27,1
261,61,0,141,0,36,2
262,62,0,63,0,28,1
263,62,0,61,0,21,2
264,62,0,142,0,46,3
265,63,0,64,0,5,2
266,63,0,62,0,33,1
267,63,0,143,0,23,2
268,64,0,65,0,38,2
269,64,0,63,0,38,1
270,64,0,144,0,9,2
271,65,0,66,0,21,1
272,65,0,64,0,42,1
273,65,0,145,0,13,2
274,66,0,67,0,32,1
275,66,0,65,0,34,2
276,66,0,146,0,41,3
277,67,0,68,0,42,2
278,67,0,66,0,43,2
279,67,0,147,0,18,2
280,68,0,69,0,12,1
281,68,0,67,0,44,1
282,68,0,148,0,9,2
283,69,0,70,0,22,2
284,69,0,68,0,34,1
285,69,0,149,0,9,3
286,70,0,71,0,39,1
287,70,0,69,0,23,1
288,70,0,150,0,25,2
289,71,0,72,0,18,1
290,71,0,70,0,38,2
291,71,0,151,0,34,3
292,72,0,73,0,24,1
293,72,0,71,0,43,2
294,72,0,152,0,7,3
295,73,0,74,0,22,2
296,73,0,72,0,5,2
297,73,0,153,0,33,3
298,74,0,75,0,6,2
299,74,0,73,0,6,1
300,74,0,154,0,41,3
301,75,0,76,0,12,1
302,75,0,74,0,43,1
303,75,0,155,0,7,3
304,76,0,77,0,22,2
305,76,0,75,0,10,2
306,76,0,156,0,31,2
307,77,0,78,0,43,2
308,77,0,76,0,4,2
309,77,0,157,0,34,2
310,78,0,79,0,31,2
311,78,0,77,0,10,1
312,78,0,158,0,31,3
313,79,0,80,0,21,1
314,79,0,78,0,7,2
315,79,0,159,0,8,3
316,80,0,79,0,42,2
317,80,0,160,0,41,2
318,81,0,82,0,3,2
319,81,0,161,0,48,2
320,81,0,1,0,5,1
321,82,0,83,0,3,2
322,82,0,81,0,26,2
323,82,0,162,0,31,3
324,82,0,2,0,33,1
325,83,0,84,0,16,1
326,83,0,82,0,5,2
327,83,0,163,0,16,2
328,83,0,3,0,1,1
329,84,0,85,0,10,1
330,84,0,83,0,24,2
331,84,0,164,0,32,2
332,84,0,4,0,30,1
333,85,0,86,0,40,1
334,85,0,84,0,49,1
335,85,0,165,0,30,2
336,85,0,5,0,42,1
337,86,0,87,0,40,2
338,86,0,85,0,8,2
339,86,0,166,0,20,3
340,86,0,6,0,23,1
341,87,0,88,0,39,1
342,87,0,86,0,7,2
343,87,0,167,0,39,2
344,87,0,7,0,24,2
345,88,0,89,0,20,2
346,88,0,87,0,45,1
347,88,0,168,0,31,2
348,88,0,8,0,24,1
349,89,0,90,0,24,1
350,89,0,88,0,22,1
351,89,0,169,0,24,2
352,89,0,9,0,31,1
353,90,0,91,0,42,2
354,90,0,89,0,2,2
355,90,0,170,0,33,3
356,90,0,10,0,46,1
357,91,0,92,0,23,1
358,91,0,90,0,45,1
359,91,0,171,0,13,3
360,91,0,11,0,35,1
361,92,0,93,0,20,2
362,92,0,91,0,30,1
363,92,0,172,0,34,3
364,92,0,12,0,5,2
365,93,0,94,0,28,2
366,93,0,92,0,25,1
367,93,0,173,0,44,3
368,93,0,13,0,1,2
369,94,0,95,0,7,1
370,94,0,93,0,5,1
371,94,0,174,0,19,3
372,94,0,14,0,3,1
373,95,0,96,0,20,2
374,95,0,94,0,8,2
375,95,0,175,0,37,3
376,95,0,15,0,20,1
377,96,0,97,0,11,1
378,96,0,95,0,20,1
379,96,0,176,0,49,3
380,96,0,16,0,8,2
381,97,0,98,0,11,1
382,97,0,96,0,13,1
383,97,0,177,0,11,3
384,97,0,17,0,15,1
385,98,0,99,0,38,1
386,98,0,97,0,24,1
387,98,0,178,0,24,3
388,98,0,18,0,43,1
389,99,0,100,0,12,2
390,99,0,98,0,11,2
391,99,0,179,0,20,2
392,99,0,19,0,6,2
393,100,0,101,0,32,2
394,100,0,99,0,18,2
395,100,0,180,0,21,3
396,100,0,20,0,34,2
397,101,0,102,0,22,2
398,101,0,100,0,25,1
399,101,0,181,0,26,2
400,101,0,21,0,4,1
401,102,0,103,0,29,1
402,102,0,101,0,41,1
403,102,0,182,0,35,2
404,102,0,22,0,11,1
405,103,0,104,0,49,2
406,103,0,102,0,31,1
407,103,0,183,0,40,3
408,103,0,23,0,20,1
409,104,0,105,0,26,1
410,104,0,103,0,23,1
411,104,0,184,0,6,2
412,104,0,24,0,17,2
413,105,0,106,0,36,1
414,105,0,104,0,43,1
415,105,0,185,0,9,2
416,105,0,25,0,45,2
417,106,0,107,0,4,1
418,106,0,105,0,23,2
419,106,0,186,0,35,3
420,106,0,26,0,37,2
421,107,0,108,0,25,2
422,107,0,106,0,36,1
423,107,0,187,0,10,3
424,107,0,27,0,4,1
425,108,0,109,0,13,1
426,108,0,107,0,31,1
427,108,0,188,0,2,2
428,108,0,28,0,8,1
429,109,0,110,0,37,2
430,109,0,108,0,7,1
431,109,0,189,0,48,2
432,109,0,29,0,15,2
433,110,0,111,0,26,1
434,110,0,109,0,9,1
435,110,0,190,0,15,2
436,110,0,30,0,14,1
437,111,0,112,0,34,2
438,111,0,110,0,28,2
439,111,0,191,0,12,2
440,111,0,31,0,42,2
441,112,0,113,0,34,2
442,112,0,111,0,45,1
443,112,0,192,0,4,2
444,112,0,32,0,18,1
445,113,0,114,0,35,1
446,113,0,112,0,36,2
447,113,0,193,0,19,2
448,113,0,33,0,43,1
449,114,0,115,0,25,1
450,114,0,113,0,1,2
451,114,0,194,0,10,2
452,114,0,34,0,15,2
453,115,0,116,0,24,1
454,115,0,114,0,9,1
455,115,0,195,0,40,3
456,115,0,35,0,8,1
457,116,0,117,0,1,1
458,116,0,115,0,6,1
459,116,0,196,0,7,3
460,116,0,36,0,28,1
461,117,0,118,0,22,2
462,117,0,116,0,29,1
463,117,0,197,0,3,2
464,117,0,37,0,45,2
465,118,0,119,0,24,2
466,118,0,117,0,18,1
467,118,0,198,0,31,2
468,118,0,38,0,33,2
469,119,0,120,0,34,1
470,119,0,118,0,45,1
471,119,0,199,0,12,3
472,119,0,39,0,15,2
473,120,0,121,0,10,1
474,120,0,119,0,19,2
475,120,0,200,0,30,3
476,120,0,40,0,11,1
477,121,0,122,0,13,1
478,121,0,120,0,9,1
479,121,0,201,0,25,2
480,121,0,41,0,2,2
481,122,0,123,0,39,2
482,122,0,121,0,21,1
483,122,0,202,0,28,3
484,122,0,42,0,37,1
485,123,0,124,0,10,1
486,123,0,122,0,10,1
487,123,0,203,0,29,2
488,123,0,43,0,34,1
489,124,0,125,0,23,1
490,124,0,123,0,17,1
491,124,0,204,0,6,3
492,124,0,44,0,7,1
493,125,0,126,0,31,1
494,125,0,124,0,43,2
495,125,0,205,0,14,3
496,125,0,45,0,6,2
497,126,0,127,0,36,2
498,126,0,125,0,37,1
499,126,0,206,0,49,2
500,126,0,46,0,31,1
501,127,0,128,0,31,2
502,127,0,126,0,22,2
503,127,0,207,0,17,2
504,127,0,47,0,25,1
505,128,0,129,0,4,1
506,128,0,127,0,11,2
507,128,0,208,0,20,2
508,128,0,48,0,27,2
509,129,0,130,0,17,2
510,129,0,128,0,21,2
511,129,0,209,0,4,3
512,129,0,49,0,29,1
513,130,0,131,0,2,2
514,130,0,129,0,10,1
515,130,0,210,0,26,3
516,130,0,50,0,32,2
517,131,0,132,0,41,2
518,131,0,130,0,12,1
519,131,0,211,0,17,2
520,131,0,51,0,26,1
521,132,0,133,0,19,1
522,132,0,131,0,22,2
523,132,0,212,0,30,3
524,132,0,52,0,8,2
525,133,0,134,0,45,2
526,133,0,132,0,41,2
527,133,0,213,0,17,2
528,133,0,53,0,42,2
529,134,0,135,0,28,2
530,134,0,133,0,48,1
531,134,0,214,0,7,3
532,134,0,54,0,12,1
533,135,0,136,0,2,1
534,135,0,134,0,38,2
535,135,0,215,0,40,2
536,135,0,55,0,11,2
537,136,0,137,0,10,2
538,136,0,135,0,19,2
539,136,0,216,0,30,3
540,136,0,56,0,27,1
541,137,0,138,0,5,2
542,137,0,136,0,19,1
543,137,0,217,0,49,3
544,137,0,57,0,2,1
545,138,0,139,0,7,2
546,138,0,137,0,49,2
547,138,0,218,0,16,3
548,138,0,58,0,43,1
549,139,0,140,0,4,1
550,139,0,138,0,25,2
551,139,0,219,0,43,2
552,139,0,59,0,3,2
553,140,0,141,0,11,2
554,140,0,139,0,11,1
555,140,0,220,0,41,2
556,140,0,60,0,45,2
557,141,0,142,0,42,2
558,141,0,140,0,49,1
559,141,0,221,0,22,3
560,141,0,61,0,42,2
561,142,0,143,0,38,2
562,142,0,141,0,31,2
563,142,0,222,0,21,2
564,142,0,62,0,17,1
565,143,0,144,0,37,2
566,143,0,142,0,7,2
567,143,0,223,0,4,2
568,143,0,63,0,7,1
569,144,0,145,0,43,2
570,144,0,143,0,19,2
571,144,0,224,0,8,3
572,144,0,64,0,41,2
573,145,0,146,0,16,2
574,145,0,144,0,34,2
575,145,0,225,0,44,2
576,145,0,65,0,1,2
577,146,0,147,0,6,2
578,146,0,145,0,22,2
579,146,0,226,0,6,2
580,146,0,66,0,18,1
581,147,0,148,0,34,1
582,147,0,146,0,38,2
583,147,0,227,0,18,2
584,147,0,67,0,2,1
585,148,0,149,0,19,2
586,148,0,147,0,45,1
587,148,0,228,0,4,3
588,148,0,68,0,28,2
589,149,0,150,0,15,1
590,149,0,148,0,24,2
591,149,0,229,0,39,3
592,149,0,69,0,22,1
593,150,0,151,0,2,2
594,150,0,149,0,18,1
595,150,0,230,0,18,2
596,150,0,70,0,16,1
597,151,0,152,0,12,1
598,151,0,150,0,19,2
599,151,0,231,0,6,3
600,151,0,71,0,43,2
601,152,0,153,0,3,2
602,152,0,151,0,11,2
603,152,0,232,0,12,3
604,152,0,72,0,18,2
605,153,0,154,0,40,2
606,153,0,152,0,23,1
607,153,0,233,0,30,2
608,153,0,73,0,13,2
609,154,0,155,0,31,2
610,154,0,153,0,4,2
611,154,0,234,0,19,2
612,154,0,74,0,11,1
613,155,0,156,0,38,1
614,155,0,154,0,20,1
615,155,0,235,0,34,2
616,155,0,75,0,29,2
617,156,0,157,0,39,1
618,156,0,155,0,8,1
619,156,0,236,0,2,2
620,156,0,76,0,6,2
621,157,0,158,0,45,1
622,157,0,156,0,49,2
623,157,0,237,0,44,3
624,157,0,77,0,25,1
625,158,0,159,0,17,2
626,158,0,157,0,32,2
627,158,0,238,0,3,3
628,158,0,78,0,6,1
629,159,0,160,0,6,1
630,159,0,158,0,39,1
631,159,0,239,0,43,3
632,159,0,79,0,35,2
633,160,0,159,0,44,2
634,160,0,240,0,10,3
635,160,0,80,0,33,1
636,161,0,162,0,17,1
637,161,0,241,0,42,2
638,161,0,81,0,17,1
639,162,0,163,0,24,2
640,162,0,161,0,26,2
641,162,0,242,0,17,3
642,162,0,82,0,16,1
643,163,0,164,0,19,1
644,163,0,162,0,24,2
645,163,0,243,0,13,2
646,163,0,83,0,8,1
647,164,0,165,0,46,2
648,164,0,163,0,1,1
649,164,0,244,0,8,2
650,164,0,84,0,46,2
651,165,0,166,0,13,2
652,165,0,164,0,11,1
653,165,0,245,0,21,3
654,165,0,85,0,26,1
655,166,0,167,0,3,1
656,166,0,165,0,17,1
657,166,0,246,0,16,2
658,166,0,86,0,36,1
659,167,0,168,0,23,2
660,167,0,166,0,5,1
661,167,0,247,0,22,3
662,167,0,87,0,7,1
663,168,0,169,0,32,1
664,168,0,167,0,35,2
665,168,0,248,0,4,2
666,168,0,88,0,42,2
667,169,0,170,0,16,2
668,169,0,168,0,7,2
669,169,0,249,0,28,2
670,169,0,89,0,15,2
671,170,0,171,0,42,1
672,170,0,169,0,21,1
673,170,0,250,0,14,3
674,170,0,90,0,13,2
675,171,0,172,0,23,1
676,171,0,170,0,3,1
677,171,0,251,0,12,3
678,171,0,91,0,9,1
679,172,0,173,0,36,1
680,172,0,171,0,36,1
681,172,0,252,0,24,2
682,172,0,92,0,18,1
683,173,0,174,0,26,2
684,173,0,172,0,10,2
685,173,0,253,0,9,2
686,173,0,93,0,25,1
687,174,0,175,0,37,1
688,174,0,173,0,31,2
689,174,0,254,0,37,2
690,174,0,94,0,29,2
691,175,0,176,0,48,2
692,175,0,174,0,48,2
693,175,0,255,0,10,2
694,175,0,95,0,19,1
695,176,0,177,0,25,1
696,176,0,175,0,20,1
697,176,0,256,0,12,3
698,176,0,96,0,47,2
699,177,0,178,0,26,1
700,177,0,176,0,10,1
701,177,0,257,0,16,3
702,177,0,97,0,30,2
703,178,0,179,0,22,1
704,178,0,177,0,19,1
705,178,0,258,0,14,2
706,178,0,98,0,33,2
707,179,0,180,0,28,2
708,179,0,178,0,33,1
709,179,0,259,0,22,3
710,179,0,99,0,40,2
711,180,0,181,0,35,1
712,180,0,179,0,10,2
713,180,0,260,0,20,3
714,180,0,100,0,38,1
715,181,0,182,0,14,1
716,181,0,180,0,40,2
717,181,0,261,0,22,2
718,181,0,101,0,26,2
719,182,0,183,0,2,2
720,182,0,181,0,13,1
721,182,0,262,0,46,3
722,182,0,102,0,37,1
723,183,0,184,0,33,1
724,183,0,182,0,36,1
725,183,0,263,0,36,3
726,183,0,103,0,39,1
727,184,0,185,0,36,2
728,184,0,183,0,43,2
729,184,0,264,0,19,2
730,184,0,104,0,15,2
731,185,0,186,0,21,2
732,185,0,184,0,46,1
733,185,0,265,0,7,2
734,185,0,105,0,34,2
735,186,0,187,0,37,2
736,186,0,185,0,27,1
737,186,0,266,0,20,3
738,186,0,106,0,42,1
739,187,0,188,0,29,2
740,187,0,186,0,36,2
741,187,0,267,0,30,3
742,187,0,107,0,32,2
743,188,0,189,0,43,1
744,188,0,187,0,40,2
745,188,0,268,0,31,2
746,188,0,108,0,21,2
747,189,0,190,0,1,2
748,189,0,188,0,16,2
749,189,0,269,0,43,2
750,189,0,109,0,18,1
751,190,0,191,0,46,2
752,190,0,189,0,17,1
753,190,0,270,0,3,2
754,190,0,110,0,14,1
755,191,0,192,0,41,2
756,191,0,190,0,21,2
757,191,0,271,0,1,2
758,191,0,111,0,33,1
759,192,0,193,0,8,1
760,192,0,191,0,29,2
761,192,0,272,0,14,3
762,192,0,112,0,33,1
763,193,0,194,0,23,2
764,193,0,192,0,30,1
765,193,0,273,0,8,2
766,193,0,113,0,6,2
767,194,0,195,0,21,2
768,194,0,193,0,33,2
769,194,0,274,0,18,2
770,194,0,114,0,28,2
771,195,0,196,0,37,2
772,195,0,194,0,13,2
773,195,0,275,0,44,2
774,195,0,115,0,13,2
775,196,0,197,0,1,1
776,196,0,195,0,40,1
777,196,0,276,0,17,2
778,196,0,116,0,29,2
779,197,0,198,0,36,2
780,197,0,196,0,14,2
781,197,0,277,0,43,3
782,197,0,117,0,39,2
783,198,0,199,0,45,2
784,198,0,197,0,49,1
785,198,0,278,0,30,2
786,198,0,118,0,30,2
787,199,0,200,0,15,1
788,199,0,198,0,11,2
789,199,0,279,0,11,2
790,199,0,119,0,20,1
791,200,0,201,0,30,1
792,200,0,199,0,13,2
793,200,0,280,0,43,3
794,200,0,120,0,35,2
795,201,0,202,0,37,2
796,201,0,200,0,14,1
797,201,0,281,0,46,3
798,201,0,121,0,20,2
799,202,0,203,0,38,1
800,202,0,201,0,49,1
801,202,0,282,0,41,3
802,202,0,122,0,46,2
803,203,0,204,0,5,2
804,203,0,202,0,39,2
805,203,0,283,0,13,3
806,203,0,123,0,12,2
807,204,0,205,0,6,2
808,204,0,203,0,8,1
809,204,0,284,0,30,3
810,204,0,124,0,16,2
811,205,0,206,0,11,2
812,205,0,204,0,24,2
813,205,0,285,0,3,3
814,205,0,125,0,28,1
815,206,0,207,0,7,2
816,206,0,205,0,19,1
817,206,0,286,0,43,3
818,206,0,126,0,24,1
819,207,0,208,0,42,2
820,207,0,206,0,13,2
821,207,0,287,0,49,2
822,207,0,127,0,11,1
823,208,0,209,0,18,2
824,208,0,207,0,41,1
825,208,0,288,0,34,3
826,208,0,128,0,43,1
827,209,0,210,0,22,2
828,209,0,208,0,36,2
829,209,0,289,0,46,3
830,209,0,129,0,48,1
831,210,0,211,0,4,1
832,210,0,209,0,12,1
833,210,0,290,0,47,2
834,210,0,130,0,17,2
835,211,0,212,0,40,1
836,211,0,210,0,13,1
837,211,0,291,0,45,3
838,211,0,131,0,3,1
839,212,0,213,0,37,2
840,212,0,211,0,25,2
841,212,0,292,0,37,2
842,212,0,132,0,20,2
843,213,0,214,0,30,2
844,213,0,212,0,43,1
845,213,0,293,0,28,2
846,213,0,133,0,14,2
847,214,0,215,0,5,2
848,214,0,213,0,23,1
849,214,0,294,0,11,3
850,214,0,134,0,46,1
851,215,0,216,0,34,2
852,215,0,214,0,26,2
853,215,0,295,0,47,3
854,215,0,135,0,13,2
855,216,0,217,0,21,1
856,216,0,215,0,19,2
857,216,0,296,0,11,2
858,216,0,136,0,16,1
859,217,0,218,0,10,2
860,217,0,216,0,14,2
861,217,0,297,0,44,2
862,217,0,137,0,4,1
863,218,0,219,0,48,2
864,218,0,217,0,22,1
865,218,0,298,0,35,2
866,218,0,138,0,17,1
867,219,0,220,0,33,1
868,219,0,218,0,45,1
869,219,0,299,0,36,2
870,219,0,139,0,45,1
871,220,0,221,0,27,1
872,220,0,219,0,2,2
873,220,0,300,0,40,2
874,220,0,140,0,16,2
875,221,0,222,0,35,2
876,221,0,220,0,21,2
877,221,0,301,0,29,3
878,221,0,141,0,15,2
879,222,0,223,0,38,2
880,222,0,221,0,3,2
881,222,0,302,0,27,3
882,222,0,142,0,1,2
883,223,0,224,0,39,2
884,223,0,222,0,38,1
885,223,0,303,0,3,2
886,223,0,143,0,19,1
887,224,0,225,0,3,2
888,224,0,223,0,47,2
889,224,0,304,0,19,3
890,224,0,144,0,38,1
891,225,0,226,0,29,2
892,225,0,224,0,39,2
893,225,0,305,0,13,3
894,225,0,145,0,33,2
895,226,0,227,0,1,1
896,226,0,225,0,43,2
897,226,0,306,0,16,3
898,226,0,146,0,27,2
899,227,0,228,0,22,2
900,227,0,226,0,14,2
901,227,0,307,0,30,3
902,227,0,147,0,37,1
903,228,0,229,0,24,1
904,228,0,227,0,21,1
905,228,0,308,0,46,3
906,228,0,148,0,4,1
907,229,0,230,0,20,2
908,229,0,228,0,3,2
909,229,0,309,0,35,3
910,229,0,149,0,31,2
911,230,0,231,0,13,1
912,230,0,229,0,31,2
913,230,0,310,0,38,2
914,230,0,150,0,44,2
915,231,0,232,0,15,2
916,231,0,230,0,21,1
917,231,0,311,0,49,2
918,231,0,151,0,3,1
919,232,0,233,0,7,2
920,232,0,231,0,27,2
921,232,0,312,0,44,3
922,232,0,152,0,25,1
923,233,0,234,0,20,2
924,233,0,232,0,25,2
925,233,0,313,0,29,3
926,233,0,153,0,16,1
927,234,0,235,0,43,2
928,234,0,233,0,47,2
929,234,0,314,0,34,3
930,234,0,154,0,30,1
931,235,0,236,0,14,2
932,235,0,234,0,46,1
933,235,0,315,0,44,3
934,235,0,155,0,6,1
935,236,0,237,0,21,1
936,236,0,235,0,34,1
937,236,0,316,0,35,3
938,236,0,156,0,8,1
939,237,0,238,0,4,1
940,237,0,236,0,30,2
941,237,0,317,0,14,2
942,237,0,157,0,45,2
943,238,0,239,0,1,2
944,238,0,237,0,14,2
945,238,0,318,0,5,3
946,238,0,158,0,30,2
947,239,0,240,0,48,1
948,239,0,238,0,28,1
949,239,0,319,0,30,3
950,239,0,159,0,17,1
951,240,0,239,0,27,2
952,240,0,320,0,48,3
953,240,0,160,0,31,1
954,241,0,242,0,10,1
955,241,0,321,0,11,2
956,241,0,161,0,49,1
957,242,0,243,0,46,2
958,242,0,241,0,7,1
959,242,0,322,0,44,2
960,242,0,162,0,7,2
961,243,0,244,0,34,2
962,243,0,242,0,49,2
963,243,0,323,0,8,3
964,243,0,163,0,29,2
965,244,0,245,0,38,1
966,244,0,243,0,2,2
967,244,0,324,0,20,3
968,244,0,164,0,8,2
969,245,0,246,0,35,2
970,245,0,244,0,19,2
971,245,0,325,0,1,3
972,245,0,165,0,30,2
973,246,0,247,0,43,1
974,246,0,245,0,9,2
975,246,0,326,0,17,2
976,246,0,166,0,28,1
977,247,0,248,0,24,2
978,247,0,246,0,6,2
979,247,0,327,0,30,2
980,247,0,167,0,33,1
981,248,0,249,0,16,2
982,248,0,247,0,36,2
983,248,0,328,0,31,3
984,248,0,168,0,37,2
985,249,0,250,0,7,2
986,249,0,248,0,39,2
987,249,0,329,0,32,3
988,249,0,169,0,4,1
989,250,0,251,0,11,1
990,250,0,249,0,32,2
991,250,0,330,0,23,3
992,250,0,170,0,42,1
